64782	386681	1
9247	11030	1
388677	25844	1
8872	4957	1
23281	57088	1
11128	55720	1
84296	134492	1
55339	51741	1
3113	9883	1
7334	84937	1
4609	7316	1
643446	26517	1
3553	3394	1
79616	159195	1
137868	6670	1
3265	5921	1
55142	5108	1
27023	7515	1
10055	285829	1
58517	7307	1
4223	7040	1
8412	9687	1
22985	8243	1
1438	5295	1
23552	2177	1
642828	728937	1
22995	23331	1
1778	10614	1
1937	7532	1
126526	10934	1
832	7189	1
5701	9559	1
728642	1647	1
3182	4738	1
8772	7132	1
25804	54521	1
388677	4184	1
54461	94086	1
27092	55005	1
309	2805	1
51295	6468	1
84661	56121	1
2275	84063	1
3157	51068	1
8463	7024	1
170961	4790	1
23632	23041	1
8450	8349	1
86	3069	1
2483	9733	1
57448	4342	1
51428	1856	1
644131	3654	1
3795	8498	1
23418	54606	1
6182	23107	1
1837	4836	1
1031	5966	1
50855	10935	1
23710	388344	1
25861	4038	1
9343	10078	1
790	5971	1
653881	388556	1
79874	6293	1
80279	1400	1
88	4846	1
1660	9868	1
4957	7205	1
400916	6566	1
790	23118	1
8517	9100	1
83737	8239	1
7518	2547	1
55705	8848	1
10550	3384	1
8453	10971	1
10592	8793	1
79159	115509	1
57017	3099	1
92591	2534	1
10025	9623	1
26038	9219	1
729634	26019	1
79734	254827	1
80321	79673	1
10013	7755	1
9761	9939	1
8161	9513	1
9296	7295	1
5747	7525	1
28512	7046	1
2308	100132074	1
126526	57187	1
100129975	51441	1
83706	9817	1
644131	5599	1
391833	6191	1
6491	84292	1
440	6310	1
6191	6193	1
84920	64805	1
4188	84775	1
22948	6801	1
3183	5469	1
8481	66008	1
4285	4833	1
5610	10643	1
134553	30008	1
28957	7073	1
5355	55037	1
2099	284366	1
6138	729236	1
79577	2638	1
3849	6464	1
4734	4088	1
26093	57187	1
2195	200879	1
1026	3303	1
5516	80143	1
4215	7531	1
4690	29886	1
5533	23387	1
10262	53347	1
2186	7023	1
91	7257	1
386675	163050	1
9040	7412	1
86	4609	1
10514	728207	1
51264	57129	1
57017	4719	1
55824	84548	1
55770	6327	1
386676	4184	1
55832	84790	1
54855	84528	1
1727	200728	1
85379	134359	1
79959	284654	1
2874	24144	1
8452	56945	1
1434	1155	1
10240	728553	1
3613	8764	1
6386	51538	1
2832	5684	1
55832	51441	1
388677	56893	1
1017	441876	1
25839	4735	1
57020	23412	1
22995	29110	1
1080	9100	1
7316	57646	1
728400	645402	1
4736	728937	1
284821	6175	1
4790	4157	1
57175	1642	1
3958	54549	1
26225	7046	1
125115	57335	1
9513	22934	1
10289	5902	1
10425	27436	1
905	10614	1
712	5501	1
1956	2242	1
1024	6926	1
5970	7314	1
117246	54552	1
10294	3308	1
10987	7019	1
218	2841	1
9618	8266	1
5684	22803	1
4217	4734	1
55003	9045	1
84262	6774	1
55274	7726	1
10980	150678	1
154141	9882	1
25855	9902	1
55832	6169	1
7203	84790	1
25803	9094	1
58533	9217	1
1956	27040	1
8517	51065	1
5071	5705	1
92346	8994	1
5709	729236	1
8452	79084	1
9867	100037280	1
79654	23390	1
140801	9045	1
1995	5195	1
100271831	5894	1
9532	4790	1
51529	27338	1
4691	5460	1
57594	150572	1
54971	3091	1
9837	51659	1
2100	6166	1
11184	4690	1
85302	83878	1
50804	10419	1
6500	10910	1
839	841	1
902	2071	1
255877	5359	1
4171	9554	1
58496	5976	1
10445	5108	1
1650	7419	1
5889	54361	1
2107	644315	1
2033	4654	1
25998	642828	1
10101	6280	1
337974	11030	1
5108	55609	1
4087	4092	1
51199	117178	1
605	8110	1
9474	23369	1
334	646966	1
57798	64224	1
56288	7159	1
10946	10285	1
2099	6166	1
1398	5596	1
8291	8736	1
132884	51092	1
4223	8676	1
9802	3927	1
5825	285676	1
1665	8291	1
6627	100132779	1
10153	22897	1
56683	84659	1
81502	2040	1
983	6117	1
9240	55503	1
34	10693	1
6184	56893	1
64210	11331	1
5687	9861	1
51382	51092	1
8491	5093	1
2146	5694	1
51678	5073	1
119504	8697	1
3866	286887	1
3106	10726	1
834	90865	1
3326	10916	1
728641	3094	1
1487	57215	1
10785	116143	1
2304	55627	1
668	50814	1
4163	8189	1
8451	292	1
664709	22984	1
7812	4690	1
653881	728937	1
386681	25796	1
5708	10869	1
3725	6642	1
1785	79600	1
26091	22978	1
166	1822	1
64928	10884	1
441032	51320	1
9240	152573	1
10397	26517	1
5705	7431	1
4809	51199	1
7251	51271	1
56915	10885	1
222229	85378	1
23710	5962	1
11124	7389	1
5506	10856	1
57017	29957	1
7555	100129237	1
10667	9908	1
55211	5859	1
1312	9319	1
672	5499	1
55015	54521	1
1969	343035	1
1593	2194	1
1396	6457	1
4171	6138	1
7295	59286	1
11170	9240	1
3384	57622	1
51263	51253	1
162427	56704	1
54507	4004	1
440738	6789	1
441282	4831	1
3933	5173	1
3189	3725	1
26986	7341	1
8761	6142	1
55832	9409	1
9775	84271	1
201626	54557	1
267	7321	1
1535	654817	1
916	80213	1
253827	11108	1
6498	55223	1
284996	55754	1
80184	3959	1
1854	2027	1
9659	51545	1
841	6657	1
392787	220213	1
64951	27229	1
146	6640	1
3309	284217	1
5493	203328	1
11161	56144	1
58513	2787	1
57154	6772	1
60	5501	1
117246	6730	1
3313	5725	1
90379	22930	1
284821	644315	1
1962	57159	1
55802	6926	1
56261	7083	1
64785	3476	1
57461	10078	1
5300	29114	1
6303	7280	1
10973	983	1
8788	29781	1
22824	54517	1
10419	7534	1
2100	6712	1
8727	84282	1
221955	23761	1
5888	7157	1
11313	4171	1
4090	11338	1
80262	7053	1
5984	10868	1
1948	5290	1
79908	2743	1
10133	7552	1
1203	5796	1
939	10572	1
826	4144	1
63943	10392	1
23	4361	1
9229	2885	1
5971	6597	1
338872	387911	1
64976	6890	1
26994	148581	1
5108	5577	1
11007	80321	1
9659	7004	1
10419	7549	1
9643	10856	1
116840	64599	1
3066	53615	1
10653	84243	1
327	5211	1
8825	4355	1
504188	125115	1
57003	79867	1
50809	4001	1
57459	4772	1
10636	7454	1
79025	79839	1
310	929	1
1026	7157	1
740	23256	1
665	10681	1
9879	6733	1
3980	4149	1
6187	7284	1
23385	9967	1
9533	91833	1
100128542	171483	1
55748	2717	1
3842	64601	1
8895	7408	1
55655	1200	1
51008	9325	1
1021	7046	1
22920	9129	1
293	26520	1
55252	3607	1
3081	26025	1
55584	9653	1
2886	4233	1
9349	6123	1
26060	146223	1
2099	29893	1
79922	4528	1
22824	7077	1
57037	55197	1
81569	29127	1
1499	4297	1
60681	55666	1
3998	79600	1
1742	3738	1
8729	7529	1
4194	7157	1
10682	1909	1
10987	388344	1
8996	54386	1
6256	7421	1
65008	28998	1
1832	9894	1
80724	9943	1
5931	57473	1
25852	643446	1
9440	10001	1
3106	79867	1
1003	6714	1
10768	9632	1
388962	4898	1
23354	5997	1
55127	11156	1
255758	7083	1
10987	11100	1
8945	7023	1
79577	6923	1
79026	4627	1
3190	8241	1
2783	5372	1
10576	5516	1
11140	84189	1
55299	55759	1
4738	6138	1
7879	30968	1
79072	4111	1
79184	23172	1
9611	5371	1
55195	9240	1
23589	7185	1
4627	57619	1
5687	5701	1
55795	23517	1
56267	81631	1
10987	150678	1
57017	135114	1
9782	4609	1
8065	7046	1
3590	3572	1
8446	6187	1
2304	7024	1
10901	26073	1
91754	6749	1
9349	84866	1
83755	57532	1
440737	6175	1
729208	727826	1
2274	25959	1
7818	55142	1
1832	8655	1
3837	100101267	1
84557	8406	1
9228	6714	1
10484	10802	1
8841	6602	1
1785	10200	1
4172	6749	1
11190	115106	1
115861	646316	1
10987	9343	1
51069	54148	1
3183	9092	1
2801	6629	1
8879	26123	1
57122	81929	1
10574	6468	1
1107	80145	1
3106	3251	1
6993	51735	1
9051	646966	1
1051	5925	1
1660	100132779	1
8777	115992	1
3725	27332	1
51191	134492	1
9276	4609	1
3301	114885	1
5156	5335	1
4109	7514	1
6790	1660	1
386677	94039	1
1856	79753	1
55795	5464	1
9641	4085	1
9230	80223	1
11007	7135	1
88	8204	1
51362	6627	1
23353	51259	1
348738	644019	1
2672	11107	1
79980	9810	1
1965	6138	1
342371	1601	1
1627	23211	1
4791	727826	1
2319	11346	1
284427	51028	1
112464	7879	1
3326	3645	1
662	10228	1
2	11102	1
4350	7879	1
84926	7533	1
29883	10140	1
3190	100131735	1
64963	51116	1
117177	4218	1
47	5834	1
3184	5597	1
22936	7072	1
10092	79621	1
11140	219988	1
64837	51691	1
55216	5599	1
84960	79023	1
5093	9260	1
4356	23450	1
8455	79908	1
8895	2730	1
7867	5862	1
4093	23650	1
25902	56903	1
4215	8409	1
493	50837	1
8548	51160	1
7185	90874	1
254225	7874	1
3692	6142	1
64855	6643	1
8027	7090	1
1999	5589	1
8666	10912	1
441032	3676	1
2065	84256	1
51512	57498	1
1026	23564	1
286140	10477	1
6741	331	1
64326	83931	1
28957	728953	1
85363	7328	1
8939	5093	1
5058	7048	1
23019	11097	1
729494	55930	1
2011	200728	1
10015	8428	1
10627	79723	1
55738	3927	1
653566	79867	1
25	1795	1
327	79876	1
4214	4839	1
640	84833	1
11035	7431	1
56927	51259	1
829	4163	1
867	4067	1
2192	121441	1
501	2717	1
26524	55327	1
3717	4673	1
582	54585	1
353	3676	1
646626	1025	1
1356	4353	1
283150	6817	1
55832	134218	1
843	8795	1
3839	4790	1
23564	51776	1
122961	10193	1
55072	7124	1
4905	64080	1
1967	8890	1
8454	9328	1
471	7189	1
1181	5708	1
7555	81844	1
26986	29766	1
5694	5711	1
2184	29950	1
54676	100129975	1
2175	5295	1
9666	7572	1
22897	57602	1
10987	6597	1
4686	84271	1
2873	79735	1
5862	7416	1
79869	8570	1
7332	11059	1
996	647436	1
10645	5591	1
819	91147	1
29088	6208	1
2022	7040	1
386680	83897	1
169714	54464	1
29780	6251	1
8328	25900	1
30835	3351	1
4686	7265	1
5705	91147	1
9276	647000	1
51599	200728	1
80153	7529	1
2273	3106	1
10657	29763	1
200728	55255	1
10768	7791	1
9702	27132	1
5971	7316	1
114327	6723	1
9146	6643	1
6230	6194	1
55723	9874	1
367	2885	1
4299	116115	1
55832	3837	1
10403	5108	1
5977	3725	1
373	81567	1
8452	26043	1
2617	10493	1
2271	4723	1
9919	10802	1
39	729952	1
2353	8089	1
3192	26155	1
4223	163050	1
6142	391656	1
203054	29984	1
1937	7412	1
55030	4089	1
3324	9271	1
2580	10432	1
26958	22818	1
25841	10987	1
10538	57120	1
100128319	10083	1
3676	1728	1
387837	121457	1
58524	5966	1
5586	80230	1
9421	6925	1
3303	25913	1
392	139628	1
220077	81631	1
248	3725	1
8424	8988	1
51146	92565	1
4793	6500	1
2057	3635	1
11345	5836	1
3301	3308	1
6167	6929	1
56647	9984	1
4507	29934	1
4609	7161	1
1856	3607	1
25885	116143	1
1736	55505	1
164	1174	1
4734	6198	1
4670	10432	1
284069	7048	1
1479	7514	1
57530	26524	1
2932	5366	1
6118	6119	1
51362	138046	1
3801	286887	1
11194	10125	1
9212	6230	1
84901	153527	1
9130	6923	1
51585	10190	1
22794	3993	1
284001	143884	1
652460	23557	1
10574	25886	1
23650	7205	1
23281	55786	1
22916	100129975	1
3024	7743	1
4831	7064	1
2146	3066	1
2885	3885	1
999	57504	1
51150	6687	1
833	23039	1
10424	79867	1
923	4779	1
3551	9817	1
25	2060	1
1983	3725	1
80895	5609	1
5719	23352	1
440737	642828	1
56994	51614	1
10643	4361	1
114885	54521	1
51571	6888	1
23604	7046	1
1535	25898	1
51490	58496	1
4067	4627	1
1717	26123	1
4790	84790	1
1639	55521	1
54507	10539	1
9293	51463	1
1387	6714	1
2885	10213	1
4048	9128	1
79137	10855	1
55204	10069	1
6168	11338	1
55227	1432	1
54880	84759	1
79873	10606	1
55743	1937	1
5036	26135	1
51130	6923	1
5686	7408	1
3313	5532	1
8312	10813	1
6303	11244	1
54976	5510	1
9968	9282	1
154796	9531	1
10201	653375	1
2932	6625	1
147746	51602	1
191	55968	1
27158	6925	1
51606	4609	1
7107	64151	1
2175	57697	1
63932	22938	1
22880	54557	1
369	5954	1
100129237	402100	1
4638	4690	1
6908	7157	1
64431	137886	1
1491	1738	1
284184	1891	1
51477	5550	1
829	23019	1
4215	5518	1
4609	23534	1
386675	286075	1
84324	80145	1
9782	9667	1
24140	10972	1
10331	57190	1
8533	8451	1
283385	7186	1
1050	1649	1
1978	120892	1
22948	5165	1
57511	9402	1
4619	5163	1
4791	142	1
9702	6169	1
8878	6789	1
55143	3619	1
728698	3326	1
55835	7534	1
3725	10856	1
4985	7316	1
23019	7905	1
50813	54165	1
647436	729236	1
2	7353	1
9669	55651	1
80125	3185	1
10000	84955	1
4878	4883	1
10134	3106	1
4946	51588	1
6143	642892	1
5216	55183	1
988	10813	1
6809	116115	1
10096	11346	1
79158	9463	1
57120	145946	1
23580	10801	1
150368	4952	1
4609	4976	1
3697	10452	1
100129975	6141	1
6143	6191	1
284086	7265	1
3717	6776	1
25913	9087	1
4680	1088	1
10987	291	1
5711	5715	1
10980	54800	1
10458	23191	1
80125	5733	1
81533	8764	1
1173	6169	1
26260	10477	1
645870	10919	1
55506	11059	1
643167	51504	1
3065	3622	1
9867	7322	1
3676	100132795	1
23389	9441	1
56259	5511	1
5685	5694	1
9276	26958	1
8562	92106	1
84676	7273	1
51290	51614	1
4907	55240	1
27436	221823	1
23130	440738	1
55664	57614	1
159989	29844	1
9656	7316	1
10101	5763	1
391123	10490	1
122786	79734	1
51202	29890	1
4163	10102	1
91409	5716	1
664709	64983	1
339834	1329	1
27071	79807	1
10594	9410	1
5504	54386	1
100129237	6731	1
2099	6194	1
116173	26207	1
11282	5329	1
988	5001	1
79026	26003	1
3198	146664	1
51654	51010	1
11190	728553	1
658	51560	1
151903	10078	1
284086	23386	1
55729	2960	1
492	5571	1
672	56852	1
5532	10231	1
4702	4707	1
7855	5997	1
9826	23654	1
10567	29907	1
116840	10015	1
445	6272	1
2670	10482	1
10528	10111	1
1499	3551	1
8548	2274	1
149986	23410	1
5496	6286	1
1748	2534	1
2010	5591	1
64395	51562	1
1398	53347	1
56254	23390	1
890	23133	1
55299	9221	1
100128766	391656	1
84955	11235	1
114882	10653	1
83605	11235	1
84838	284312	1
11321	7517	1
908	5911	1
2990	3423	1
2661	51319	1
910	51599	1
2108	112724	1
644131	8439	1
55110	54386	1
727826	51065	1
7316	10885	1
9586	386680	1
8451	5706	1
729340	25873	1
649330	10342	1
23141	51259	1
6354	29979	1
2290	23028	1
51701	54870	1
2535	2564	1
202559	10656	1
27185	9901	1
1163	54763	1
11222	4722	1
5518	122402	1
2885	6853	1
9001	3308	1
178	26060	1
11345	402100	1
909	8694	1
54956	26064	1
55922	8575	1
816	7068	1
6885	7132	1
3725	6688	1
388324	11030	1
301	644943	1
2354	8061	1
57496	4092	1
1643	5689	1
1665	57647	1
79143	3084	1
23788	4719	1
2639	5664	1
26289	29888	1
5317	100133673	1
1107	3065	1
8452	10015	1
84612	23140	1
6158	6780	1
2767	2778	1
91869	353174	1
81847	27229	1
10097	23603	1
474343	400011	1
10213	29890	1
6138	6164	1
1653	284230	1
644877	51194	1
10980	142684	1
6143	728380	1
113246	23654	1
3983	6721	1
4007	10426	1
8453	653881	1
10767	9706	1
7203	3065	1
1477	5430	1
2300	7182	1
29911	7170	1
6261	7273	1
81576	7718	1
9641	10213	1
2303	5518	1
3106	4637	1
284821	388474	1
55553	7738	1
26003	5684	1
4867	116143	1
445	5770	1
5707	7316	1
4193	65264	1
83755	57088	1
987	54956	1
1731	55964	1
867	3849	1
2108	3419	1
55379	4543	1
51019	51631	1
22795	6901	1
140460	79618	1
9815	9961	1
79608	55676	1
5707	5715	1
2146	3720	1
9441	5436	1
10987	26986	1
643167	55234	1
6184	79600	1
9529	4215	1
51015	7372	1
22883	11073	1
1026	125950	1
3099	56893	1
51026	79073	1
51056	79876	1
51645	6925	1
26278	30834	1
1130	4292	1
23710	5230	1
65003	51069	1
388556	7189	1
391592	27076	1
60313	79666	1
84908	27257	1
65983	9456	1
4171	257364	1
130	84268	1
2885	7408	1
64928	7428	1
79922	23140	1
55810	2908	1
132884	81542	1
224	200728	1
8445	9821	1
8666	5300	1
9079	8543	1
7184	79600	1
54535	1459	1
117283	23435	1
832	9260	1
5037	56950	1
4698	4218	1
8525	5597	1
10135	84866	1
10987	6168	1
6794	7846	1
4705	4713	1
3558	3559	1
8452	10644	1
57720	200728	1
388697	202559	1
387522	9736	1
472	7428	1
84548	7105	1
3336	3611	1
57168	1861	1
51026	285282	1
8452	5432	1
23451	6633	1
23753	79867	1
4171	7494	1
8452	9886	1
1660	3192	1
10097	3710	1
10987	84261	1
9533	7126	1
3055	5291	1
27245	50618	1
729494	3028	1
1938	6135	1
1937	9197	1
10079	1902	1
51444	7322	1
51361	4005	1
1600	64744	1
2784	552891	1
137886	57687	1
2310	100132074	1
118	79760	1
231	6652	1
3064	285829	1
8451	3848	1
55795	90121	1
3326	8856	1
23705	6209	1
1213	10432	1
56267	84706	1
988	27339	1
6507	200728	1
3607	3239	1
526	7812	1
23660	7579	1
3956	4627	1
6141	6156	1
1459	54820	1
79370	27095	1
7786	8848	1
5048	83940	1
488	27089	1
646316	80351	1
10121	10120	1
5698	84262	1
57697	201254	1
64170	8115	1
8301	7706	1
1641	9925	1
29950	4088	1
637	2634	1
8453	3326	1
11332	84957	1
23549	758	1
6275	146691	1
27071	9873	1
51564	9611	1
790	10294	1
6135	6165	1
80254	2146	1
3303	4841	1
9045	100131713	1
3725	6208	1
2931	5707	1
402100	647276	1
23244	11156	1
3801	29079	1
221937	2874	1
9013	7083	1
9513	54623	1
5567	6888	1
4627	4638	1
3866	3892	1
728279	114971	1
54059	79005	1
8661	4691	1
100133678	7982	1
54206	9821	1
4677	25939	1
5536	10728	1
2267	22980	1
55324	5987	1
386675	4601	1
11325	2058	1
399823	55627	1
5394	118460	1
92304	7040	1
3679	3964	1
10763	6840	1
322	351	1
4632	4735	1
1965	10940	1
1786	10155	1
64431	8607	1
731605	51631	1
23295	51619	1
149095	121441	1
3996	8878	1
5424	6714	1
117178	58491	1
1434	7514	1
386676	440023	1
10746	7532	1
81930	9611	1
27185	26146	1
25923	10161	1
664709	3725	1
9360	10569	1
938	4067	1
3313	7186	1
7324	152485	1
5347	5932	1
2885	5424	1
322	10524	1
167691	57510	1
1017	3009	1
476	1956	1
53615	642954	1
1613	80179	1
10421	5501	1
80007	51177	1
1465	8021	1
11043	9753	1
2274	3679	1
3725	10556	1
5170	27044	1
7461	6453	1
22995	57529	1
7965	6386	1
10606	5589	1
79003	83540	1
26524	8500	1
80755	200424	1
10808	3725	1
440738	8439	1
2146	6185	1
23197	55666	1
2932	4582	1
472	4552	1
513	640	1
10951	23126	1
6278	10342	1
50	25942	1
9646	6921	1
2146	22823	1
149371	6871	1
54165	2521	1
23294	2066	1
7975	4780	1
55466	3308	1
23710	5515	1
25865	5915	1
6310	2274	1
9114	1213	1
2821	5236	1
10634	25913	1
55703	51728	1
972	3030	1
9260	6923	1
4708	5213	1
9815	8405	1
6790	3326	1
10539	386676	1
3856	24144	1
1981	26986	1
9662	9817	1
6303	112483	1
26155	4839	1
54858	83642	1
11030	7251	1
26999	118472	1
1000	1495	1
57222	6853	1
284184	1376	1
38	157378	1
117178	84619	1
1938	64969	1
57326	56893	1
3397	23091	1
25814	1956	1
5687	10213	1
6772	140739	1
55239	9601	1
1654	4738	1
5116	23322	1
3303	121441	1
80227	5713	1
29082	9525	1
55748	27071	1
9208	9047	1
27440	22921	1
355	3932	1
3240	6135	1
988	55388	1
6386	7024	1
767	79983	1
8161	51110	1
1107	1647	1
8452	3006	1
5352	7536	1
1810	23390	1
26091	5925	1
116173	10488	1
79934	51805	1
7249	7532	1
